Owner,Width,Year,Seller Type,Location,Max Torque,Drivetrain,Fuel Type,Kilometer,Length,Fuel Tank Capacity,Height,Color,Seating Capacity,Engine,Price,Transmission,Model,Max Power,Audi,BMW,Chevrolet,Datsun,Ferrari,Fiat,Ford,Honda,Hyundai,Isuzu,Jaguar,Jeep,Kia,Land Rover,Lexus,MG,MINI,Mahindra,Maruti Suzuki,Maserati,Mercedes-Benz,Mitsubishi,Nissan,Porsche,Renault,Rolls-Royce,Skoda,Ssangyong,Tata,Toyota,Volkswagen,Volvo,Make,CNG,CNG + CNG,Diesel,Hybrid,LPG,Petrol,Petrol + CNG,Automatic,Manual,First,Second,Third,UnRegistered Car,2.0,4.0,5.0,6.0,7.0,8.0
Second,1595.0,2013,Individual,Thane,111@4000,FWD,Petrol,46721,3565.0,35.0,1550.0,Silver,5.0,1197 cc,325000,Automatic,i10 Asta 1.2 AT with Sunroof,80@5200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
Second,1600.0,2014,Individual,Mumbai,90 Nm @ 3500 rpm,FWD,Petrol,19000,3600.0,35.0,1560.0,Silver,5.0,998 cc,345000,Automatic,Celerio VXi AMT,67 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
Second,1600.0,2017,Individual,Pune,90 Nm @ 3500 rpm,FWD,Petrol,41624,3695.0,35.0,1560.0,White,5.0,998 cc,425000,Automatic,Celerio ZXi (O) AMT [2019-2020],67 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
Second,1635.0,2017,Individual,Chennai,90 Nm @ 3500 rpm,FWD,Petrol,32000,3715.0,35.0,1565.0,Orange,5.0,998 cc,500000,Automatic,Celerio X Zxi AMT [2017-2019],67 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
Second,1647.0,2017,Individual,Mumbai,114 Nm @ 3500 rpm,FWD,Petrol,34867,3746.0,35.0,1535.0,Silver,5.0,1199 cc,475000,Automatic,Tiago Revotron XZA [2017-2019],84 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
Second,1647.0,2018,Individual,Hyderabad,114 Nm @ 3500 rpm,FWD,Petrol,53512,3746.0,35.0,1535.0,Orange,5.0,1199 cc,449000,Manual,Tiago Revotron XZ,84 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1647.0,2018,Individual,Kolkata,140 Nm @ 1800 rpm,FWD,Petrol,29434,3746.0,35.0,1535.0,Silver,5.0,1047 cc,379000,Manual,Tiago Revotron XT [2016-2019],69 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1660.0,2014,Individual,Delhi,112 Nm @ 4000 rpm,FWD,Petrol,37959,3765.0,43.0,1520.0,White,5.0,1197 cc,436000,Automatic,Grand i10 Asta AT 1.2 Kappa VTVT [2013-2016],79 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
Second,1660.0,2015,Individual,Mysore,114 Nm @ 4000 rpm,FWD,Petrol,58078,3765.0,43.0,1520.0,Silver,5.0,1197 cc,550000,Manual,Grand i10 Magna 1.2 Kappa VTVT [2016-2017],81 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1660.0,2016,Individual,Bulandshahar,190 Nm @ 1750 rpm,FWD,Diesel,64000,3765.0,43.0,1520.0,White,5.0,1186 cc,335000,Manual,Grand i10 Magna U2 1.2 CRDi,74 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1660.0,2016,Individual,Dehradun,114 Nm @ 4000 rpm,FWD,Petrol,47000,3765.0,43.0,1520.0,Grey,5.0,1197 cc,450000,Manual,Grand i10 Sportz 1.2 Kappa VTVT [2013-2016],81 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1660.0,2016,Individual,Kanpur,160 Nm @ 1500 rpm,FWD,Diesel,71000,3765.0,43.0,1520.0,White,5.0,1120 cc,345000,Manual,Grand i10 Asta 1.1 CRDi [2013-2016],70 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1660.0,2017,Individual,Kolkata,190 Nm @ 1750 rpm,FWD,Diesel,27000,3995.0,43.0,1520.0,White,5.0,1186 cc,434999,Manual,Xcent SX CRDi,74 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1660.0,2018,Individual,Hyderabad,114 Nm @ 4000 rpm,FWD,Petrol,53000,3765.0,43.0,1520.0,White,5.0,1197 cc,549000,Automatic,Grand i10 Magna AT 1.2 Kappa VTVT,81 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
Second,1660.0,2018,Individual,Varanasi,190 Nm @ 1750 rpm,FWD,Diesel,65555,3995.0,43.0,1520.0,White,5.0,1186 cc,445000,Manual,Xcent E Plus CRDi,74 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1665.0,2014,Individual,Coimbatore,104 Nm @ 4400 rpm,FWD,Petrol,56918,3825.0,41.0,1530.0,Blue,5.0,1198 cc,490000,Automatic,Micra XV CVT [2016-2017],76 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Nissan,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
Second,1680.0,2013,Individual,Ambala Cantt,190 Nm @ 2000 rpm,FWD,Diesel,85785,3775.0,43.0,1620.0,Silver,5.0,1248 cc,275000,Manual,Ritz Vdi BS-IV,73 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1680.0,2013,Individual,Mumbai,109 Nm @ 4500 rpm,FWD,Petrol,64418,3610.0,35.0,1500.0,Silver,5.0,1198 cc,335000,Automatic,Brio VX AT,87 bhp @ 6000 rpm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
Second,1680.0,2014,Individual,Coimbatore,109 Nm @ 4500 rpm,FWD,Petrol,65000,3990.0,35.0,1505.0,Silver,5.0,1198 cc,475000,Manual,Amaze 1.2 S i-VTEC,87 bhp @ 6000 rpm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1680.0,2014,Individual,Delhi,109 Nm @ 4500 rpm,FWD,Petrol,49000,3610.0,35.0,1500.0,Brown,5.0,1198 cc,310000,Manual,Brio S MT,87 bhp @ 6000 rpm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1680.0,2014,Individual,Faridabad,113 Nm @ 4500 rpm,FWD,Petrol,79000,3775.0,43.0,1620.0,White,5.0,1197 cc,245000,Manual,Ritz Vxi (ABS) BS-IV,85 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1680.0,2014,Individual,Gurgaon,109 Nm @ 4500 rpm,FWD,Petrol,53610,3990.0,35.0,1505.0,White,5.0,1198 cc,425000,Manual,Amaze 1.2 S i-VTEC,87 bhp @ 6000 rpm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1680.0,2014,Individual,Ludhiana,160 Nm @ 2000 rpm,FWD,Diesel,82000,3795.0,45.0,1427.0,White,5.0,1399 cc,235000,Manual,Figo Duratorq Diesel ZXI 1.4,68 bhp @ 4000 rpm,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ford,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1682.0,2013,Individual,Bangalore,180 Nm @ 2000 rpm,FWD,Diesel,78000,3970.0,45.0,1453.0,White,5.0,1199 cc,484999,Manual,Polo Highline1.2L (D),74 bhp @ 4200 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Volkswagen,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1682.0,2013,Individual,Meerut,110 Nm @ 3750 rpm,FWD,Petrol,53000,3970.0,45.0,1453.0,Red,5.0,1198 cc,325000,Manual,Polo Highline1.2L (P),74 bhp @ 5400 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Volkswagen,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1682.0,2014,Individual,Ambala Cantt,180 Nm @ 2000 rpm,FWD,Diesel,111000,3970.0,45.0,1453.0,Blue,5.0,1199 cc,350000,Manual,Polo Highline1.2L (D),74 bhp @ 4200 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Volkswagen,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1682.0,2015,Individual,Faridabad,175 Nm @ 1500 rpm,FWD,Petrol,80852,3970.0,45.0,1453.0,Grey,5.0,1198 cc,525000,Automatic,Polo GT TSI,103 bhp @ 5000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Volkswagen,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
Second,1682.0,2017,Individual,Ranga Reddy,250 Nm @ 1500 rpm,FWD,Diesel,69508,3995.0,45.0,1483.0,White,5.0,1498 cc,575000,Manual,Ameo Trendline 1.5L (D),109 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Volkswagen,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1683.0,2015,Individual,Agra,200 Nm @ 1750 rpm,FWD,Diesel,72000,4386.0,42.0,1603.0,White,7.0,1498 cc,475000,Manual,Mobilio S Diesel,99 bhp @ 3600 rpm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
Second,1690.0,2009,Individual,Coimbatore,190@2000,FWD,Diesel,140000,4160.0,43.0,1530.0,White,5.0,1248 cc,365000,Manual,Swift DZire VDi,75@4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1690.0,2009,Individual,Pune,113@4500,FWD,Petrol,77000,4160.0,43.0,1530.0,Beige,5.0,1298 cc,260000,Manual,Swift DZire VXi,87@6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1690.0,2010,Individual,Jalandhar,190@2000,FWD,Diesel,82202,4160.0,43.0,1530.0,White,5.0,1248 cc,325000,Manual,Swift DZire ZDi BS-IV,75@4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1694.0,2015,Individual,Indore,200 Nm @ 1750 rpm,FWD,Diesel,68244,3955.0,40.0,1544.0,Silver,5.0,1498 cc,525000,Manual,Jazz V Diesel,98 bhp @ 3600 rpm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2008,Individual,Jamshedpur,190 Nm @ 2000 rpm,FWD,Diesel,65000,3995.0,42.0,1555.0,Silver,5.0,1248 cc,175000,Manual,Swift DZire VDI,74 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2009,Individual,Mohali,146@4600,FWD,Petrol,85000,4420.0,42.0,1480.0,White,5.0,1497 cc,269000,Manual,City 1.5 S MT,118@6600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2009,Individual,Mumbai,146@4600,FWD,Petrol,70200,4420.0,42.0,1480.0,Grey,5.0,1497 cc,295000,Automatic,City 1.5 S AT,118@6600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2010,Individual,Delhi,146@4600,FWD,Petrol,73000,4420.0,42.0,1480.0,Silver,5.0,1497 cc,269000,Manual,City 1.5 V MT,118@6600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2010,Individual,Gurgaon,146@4600,FWD,Petrol,95000,4420.0,42.0,1480.0,Grey,5.0,1497 cc,245000,Automatic,City 1.5 V AT,118@6600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2011,Individual,Bangalore,146@4600,FWD,Petrol,69000,4420.0,42.0,1480.0,Black,5.0,1497 cc,550000,Automatic,City 1.5 V AT,118@6600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2011,Individual,Chandigarh,190 Nm @ 2000 rpm,FWD,Diesel,90000,3995.0,42.0,1555.0,White,5.0,1248 cc,260000,Manual,Swift DZire VDI,74 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2011,Individual,Mumbai,146@4600,FWD,Petrol,89000,4420.0,42.0,1480.0,Silver,5.0,1497 cc,325000,Automatic,City 1.5 V AT,118@6600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2012,Individual,Bangalore,146 Nm @ 4800 rpm,FWD,Petrol,96506,4440.0,42.0,1485.0,Silver,5.0,1497 cc,499000,Manual,City 1.5 S MT,116 bhp @ 6600 rpm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2012,Individual,Jalandhar,200 Nm @ 1750 rpm,FWD,Diesel,78000,4265.0,45.0,1685.0,White,7.0,1248 cc,425000,Manual,Ertiga VDi,89 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
Second,1695.0,2012,Individual,Kanpur,114 Nm @ 4000 rpm,FWD,Petrol,68000,3995.0,42.0,1555.0,White,5.0,1197 cc,325000,Manual,Swift DZire VXI,85 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2012,Individual,Pune,146 Nm @ 4800 rpm,FWD,Petrol,40000,4440.0,42.0,1485.0,Red,5.0,1497 cc,475000,Automatic,City 1.5 V AT,116 bhp @ 6600 rpm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2013,Individual,Kanpur,170 Nm @ 2400 rpm,FWD,Diesel,75000,4265.0,45.0,1510.0,Silver,5.0,1364 cc,300000,Manual,Etios GD,68 bhp @ 3600 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2013,Individual,Lucknow,200 Nm @ 2000 rpm,FWD,Diesel,92000,4425.0,41.0,1505.0,Grey,5.0,1461 cc,360000,Manual,Sunny XV Diesel,85 bhp @ 3750 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Nissan,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2013,Individual,Ludhiana,200 Nm @ 1750 rpm,FWD,Diesel,77000,4265.0,45.0,1685.0,White,7.0,1248 cc,459999,Manual,Ertiga VDi,89 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
Second,1695.0,2013,Individual,Mumbai,146 Nm @ 4800 rpm,FWD,Petrol,86000,4440.0,42.0,1485.0,Purple,5.0,1497 cc,375000,Manual,City 1.5 E MT,116 bhp @ 6600 rpm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2014,Individual,Ahmedabad,114 Nm @ 4000 rpm,FWD,Petrol,65000,3995.0,42.0,1555.0,White,5.0,1197 cc,465000,Manual,Swift DZire VXI,85 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2014,Individual,Jaipur,145 Nm @ 4600 rpm,FWD,Petrol,75574,4440.0,40.0,1495.0,Others,5.0,1497 cc,600000,Manual,City V,117 bhp @ 6600 rpm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2014,Individual,Ludhiana,190 Nm @ 2000 rpm,FWD,Diesel,75000,3995.0,42.0,1555.0,White,5.0,1248 cc,450000,Manual,Swift DZire VDI,74 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2014,Individual,Mumbai,114 Nm @ 4000 rpm,FWD,Petrol,20000,3850.0,42.0,1530.0,Grey,5.0,1197 cc,409999,Manual,Swift VXi,85 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2014,Individual,Pune,190 Nm @ 2000 rpm,FWD,Diesel,141334,3850.0,42.0,1530.0,White,5.0,1248 cc,515000,Manual,Swift VDi,74 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2014,Individual,Ranchi,145 Nm @ 4600 rpm,FWD,Petrol,48409,4440.0,40.0,1495.0,White,5.0,1497 cc,450000,Manual,City E [2013-2016],117 bhp @ 6600 rpm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2014,Individual,Salem,114 Nm @ 4000 rpm,FWD,Petrol,102000,3995.0,42.0,1555.0,Grey,5.0,1197 cc,525000,Manual,Swift DZire VXI,85 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2015,Individual,Chennai,114 Nm @ 4000 rpm,FWD,Petrol,50599,3850.0,42.0,1530.0,White,5.0,1197 cc,575000,Manual,Swift ZXi,85 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2015,Individual,Dehradun,190 Nm @ 2000 rpm,FWD,Diesel,50000,3995.0,42.0,1555.0,Silver,5.0,1248 cc,500000,Manual,Swift DZire VDI,74 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2015,Individual,Dehradun,190 Nm @ 2000 rpm,FWD,Diesel,55000,3995.0,42.0,1555.0,Silver,5.0,1248 cc,459999,Manual,Swift DZire VDI,74 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2015,Individual,Delhi,190 Nm @ 2000 rpm,FWD,Diesel,65000,3995.0,42.0,1555.0,Silver,5.0,1248 cc,400000,Manual,Swift DZire VDI,74 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2015,Individual,Gurgaon,200 Nm @ 1750 rpm,FWD,Diesel,45000,4265.0,45.0,1685.0,Grey,7.0,1248 cc,625000,Manual,Ertiga ZDi,89 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
Second,1695.0,2015,Individual,Jaipur,215 Nm @ 1750 rpm,FWD,Diesel,89000,3886.0,40.0,1525.0,Orange,5.0,1498 cc,465000,Manual,Figo Trend 1.5L TDCi [2015-2016],99 bhp @ 3750 rpm,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ford,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Second,1695.0,2015,Individual,Noida,114 Nm @ 4000 rpm,FWD,Petrol,80000,3850.0,42.0,1530.0,White,5.0,1197 cc,425000,Manual,Swift VXi,85 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
