Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,dummy_cat
Tata,Hexa XM 4x2 7 STR,-0.35798781935400964,0.410038443188757,0.20114563266537436,Diesel,Manual,Patna,White,First,Individual,2179 cc,154 bhp @ 4000 rpm,400 Nm @ 1700 rpm,RWD,1.1613899285767284,1.0289683282750983,1.5010729903497155,2.113192759065235,0.513259486456283,1
Toyota,Fortuner 3.0 4x4 MT,0.01307842059430697,-1.183516186707038,0.7115872113936076,Diesel,Manual,Chennai,White,Second,Individual,2982 cc,169 bhp @ 3600 rpm,343 Nm @ 1400 rpm,AWD,0.9710685041225218,0.5491870509094485,1.9394357197453087,2.113192759065235,1.8322420882500454,1
Maruti Suzuki,Ritz Vdi BS-IV,-0.5950579170987674,-1.183516186707038,0.5547965731275853,Diesel,Manual,Ambala Cantt,Silver,Second,Individual,1248 cc,73 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,-1.1614486614487092,-0.6693050820826778,0.23056406277943703,-0.3657576199571435,-0.6078757250684149,1
Volkswagen,Vento Comfortline 1.6 (P),-0.423955150900377,0.410038443188757,-0.2582517881900356,Petrol,Manual,Dehradun,Gold,First,Individual,1598 cc,103 bhp @ 5250 rpm,153 Nm @ 3800 rpm,FWD,0.2487643028806532,-0.5246091412898628,-0.9062070829413384,-0.3657576199571435,0.18351383600784246,1
Hyundai,Elite i20 Asta 1.0 Turbo IMT Dual Tone,-0.24254498914786668,1.047460295147075,-0.6852361687962026,Petrol,Manual,Bangalore,White,First,Individual,998 cc,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,FWD,-0.656982235184547,0.054174621881397225,-0.6238717657034988,-0.3657576199571435,-1.0035705056065436,1
Toyota,Innova 2.8 ZX AT 7 STR [2016-2020],0.2377796436741209,0.728749369167916,-0.46242841968132886,Diesel,Automatic,Mumbai,Silver,First,Individual,2755 cc,172 bhp @ 3400 rpm,360 Nm @ 1200 rpm,RWD,1.039859380431271,0.47303129259744064,1.5307924974273828,2.113192759065235,0.18351383600784246,1
Mercedes-Benz,A-Class Sedan 200,0.9819736026815782,1.366171221126234,-0.7516786476273277,Petrol,Automatic,Chennai,Blue,First,Individual,1332 cc,161 bhp @ 5500 rpm,250 Nm @ 1620 rpm,FWD,0.6133559473170249,0.2141017143366138,-1.0622344950990918,-0.3657576199571435,-0.6078757250684149,1
Tata,Nexon XM Diesel,-0.40952479712460915,0.410038443188757,0.20114563266537436,Diesel,Manual,Amritsar,White,Second,Individual,1497 cc,108 bhp @ 3750 rpm,260 Nm @ 1500 rpm,FWD,-0.6592752643948386,0.32833535180462564,0.1339756647770182,-0.3657576199571435,-0.5419265949787268,1
Hyundai,Elite i20 Magna Executive 1.2,-0.46312325400603266,0.728749369167916,-0.08810459528062448,Petrol,Manual,Delhi,White,First,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.6799125272874635,-0.25806398719783513,-0.6238717657034988,-0.3657576199571435,-0.8057231153374792,1
Hyundai,i10 Magna 1.2 Kappa2,-0.5888734797662956,-1.820938038665356,0.6435283342298431,Petrol,Manual,Ahmedabad,White,First,Individual,1197 cc,79 bhp @ 6000 rpm,112.7619 Nm @ 4000 rpm,FWD,-1.597124211404122,-1.3166290277347448,-0.2895273110797413,-0.3657576199571435,-1.13546876578592,1
Jeep,Wrangler Rubicon,1.8065652470111706,1.684882147105393,-0.649590331881681,Petrol,Automatic,Mumbai,Red,First,Individual,1995 cc,268 bhp @ 5150 rpm,400 Nm @ 3000 rpm,AWD,1.376934674344143,0.9604281457942911,1.924575966206475,-0.3657576199571435,1.8981912183397334,1
Mahindra,XUV300 1.5 W6 [2019-2020],-0.2631597802561065,1.047460295147075,-0.020045718116860047,Diesel,Manual,Lucknow,White,First,Individual,1497 cc,115 bhp @ 3750 rpm,300 Nm @ 1500 rpm,FWD,-0.656982235184547,0.4044911101166335,0.28257320016535487,-0.3657576199571435,-0.673824855158103,1
Toyota,Etios GD,-0.5851628173668123,-1.183516186707038,0.6265136149389021,Diesel,Manual,Bulandshahar,Blue,Third,Individual,1364 cc,68 bhp @ 3600 rpm,170 Nm @ 2400 rpm,FWD,-0.03786434840580257,-0.555071444614666,-0.5867223818564146,-0.3657576199571435,-0.4759774648890387,1
Maruti Suzuki,Swift Lxi (O) [2014-2017],-0.4713691704493286,0.410038443188757,0.0820425976287866,Petrol + CNG,Manual,Delhi,Silver,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.9894714706768357,-0.555071444614666,-0.4381248464680779,-0.3657576199571435,-0.673824855158103,1
Honda,Amaze 1.2 S AT i-VTEC,-0.5476438975498159,-0.864805260727879,0.2351750712472566,Petrol,Automatic,Delhi,Red,First,Individual,1198 cc,87 bhp @ 6000 rpm,109 Nm @ 4500 rpm,FWD,-0.6684473812360052,-0.6693050820826778,-0.6238717657034988,-0.3657576199571435,-1.13546876578592,1
Mahindra,Scorpio S10,-0.3476804237998897,-0.5460943347487199,0.2351750712472566,Diesel,Manual,Varanasi,White,First,Individual,2179 cc,120 bhp @ 4000 rpm,280 Nm @ 1800 rpm,RWD,0.40010423075990187,0.39687553428543276,3.016767851310749,3.3526679485764244,0.513259486456283,1
Hyundai,Venue SX 1.4 CRDi,-0.22399167715045085,1.366171221126234,-0.26580632355521344,Diesel,Manual,Nashik,White,First,Individual,1396 cc,89 bhp @ 4000 rpm,220 Nm @ 1500 rpm,FWD,-0.656982235184547,0.01609674272539328,0.11911591123818453,-0.3657576199571435,-0.4759774648890387,1
Maruti Suzuki,Alto VXi,-0.6012423544312394,-1.502227112686197,0.01398372046502217,Petrol,Manual,Bangalore,Bronze,First,Individual,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,FWD,-1.5168681890439144,-2.2304981274788394,-0.9582162203272563,-0.3657576199571435,-1.13546876578592,1
Honda,Amaze 1.2 E i-VTEC,-0.4404469837869689,0.728749369167916,-0.19019291102627112,Petrol,Manual,Delhi,White,First,Individual,1198 cc,87 bhp @ 6000 rpm,109 Nm @ 4500 rpm,FWD,-0.6684473812360052,-0.6693050820826778,-0.6238717657034988,-0.3657576199571435,-1.13546876578592,1
Volkswagen,Ameo Highline1.2L (P) [2016-2018],-0.45075437934108875,0.09132751720959799,0.030998439755963277,Petrol,Manual,Pune,Bronze,First,Individual,1198 cc,74 bhp @ 5400 rpm,110 Nm @ 3750 rpm,FWD,-0.656982235184547,-0.6540739304202762,-0.787329054630669,-0.3657576199571435,-0.4759774648890387,1
MG,Hector Sharp 2.0 Diesel [2019-2020],0.002771025040187064,0.728749369167916,-0.49727456478917625,Diesel,Manual,Bangalore,Red,First,Individual,1956 cc,169 bhp @ 3750 rpm,350 Nm @ 1750 rpm,FWD,0.8564170436079395,0.5111091717534446,1.2707468104977937,-0.3657576199571435,0.513259486456283,1
Maruti Suzuki,Wagon R LXI CNG (O),-0.5851628173668123,-0.5460943347487199,0.6605430535207842,CNG,Manual,Mumbai,Brown,Second,Individual,998 cc,58 bhp @ 6200 rpm,77 Nm @ 3500 rpm,FWD,-1.5650218024600389,-2.0781866108548237,0.8249542043327837,-0.3657576199571435,-1.13546876578592,1
Hyundai,i10 Sportz 1.2 AT Kappa2,-0.5538283348822878,-1.183516186707038,-0.3263106653538,Petrol,Automatic,Mumbai,Red,First,Individual,1197 cc,79 bhp @ 6000 rpm,112.7619 Nm @ 4000 rpm,FWD,-1.597124211404122,-1.3166290277347448,-0.2895273110797413,-0.3657576199571435,-1.13546876578592,1
Maruti Suzuki,Celerio ZXi AMT,-0.4449822378307816,1.047460295147075,-0.1510590566571066,Petrol,Automatic,Dharwad,Silver,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,-1.344890998272041,-1.2785511485787409,-0.21522854338557296,-0.3657576199571435,-1.13546876578592,1
Maruti Suzuki,Ciaz VDi+ SHVS,-0.46477243729469186,-0.5460943347487199,0.20114563266537436,Diesel,Manual,Ahmedabad,White,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,0.4780672239098178,-0.2885262905226383,-0.7724693010918354,-0.3657576199571435,-0.6078757250684149,1
Mercedes-Benz,GLE 250 d,1.0232031848980578,0.410038443188757,0.8306902464301954,Diesel,Automatic,Patna,Black,First,Individual,2143 cc,201 bhp @ 3800 rpm,500 Nm @ 1600 rpm,AWD,1.2324738340957695,2.841475376100886,1.5382223741967997,-0.3657576199571435,2.6895807794159907,1
Honda,City 1.5 S AT,-0.6053653126528874,-2.458359890623674,0.9668080007577242,Petrol,Automatic,Delhi,Grey,First,Individual,1497 cc,118@6600,146@4600,FWD,0.31755517918940257,-0.555071444614666,-0.8096186849389196,-0.3657576199571435,-0.673824855158103,1
Kia,Seltos HTX 1.5 [2020-2021],-0.1316374129855365,1.366171221126234,-0.7176492090454455,Petrol,Manual,Pune,Silver,First,Individual,1497 cc,113 bhp @ 6300 rpm,144 Nm @ 4500 rpm,FWD,0.07678711210877974,0.24456401766141697,0.41631098201485783,-0.3657576199571435,-0.1462318144405981,1
Hyundai,Aura S 1.2 CNG,-0.4033403597921372,1.047460295147075,-0.24123706889909446,CNG,Manual,Mumbai,Silver,First,Individual,1197 cc,68 bhp @ 6000 rpm,95 Nm @ 4000 rpm,FWD,-0.656982235184547,-0.6693050820826778,-0.5124236141622462,-0.3657576199571435,0.8430051369047236,1
Hyundai,i10 Magna,-0.6362874993152471,-2.458359890623674,0.20114563266537436,Petrol,Manual,Jamshedpur,Blue,Second,Individual,1086 cc,67@5500,99@2800,FWD,-1.6429847956099548,-1.3166290277347448,-0.2895273110797413,-0.3657576199571435,-1.13546876578592,1
BMW,5-Series 530d M Sport [2013-2017],-0.04876595273041246,-1.183516186707038,0.45636642202949096,Diesel,Automatic,Delhi,Blue,Second,Individual,2993 cc,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,RWD,1.415916170919101,2.483543312034449,-0.9284967132495889,-0.3657576199571435,0.8430051369047236,1
Honda,City S Diesel,-0.6053653126528874,0.09132751720959799,1.3527528784341414,Diesel,Manual,Kolkata,Bronze,First,Individual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD,0.3634157633952355,-0.555071444614666,-0.6981705333976671,-0.3657576199571435,-0.8057231153374792,1
Renault,Duster 85 PS Sandstorm Edition Diesel,-0.45075437934108875,0.09132751720959799,0.4733811413204321,Diesel,Manual,Mohali,White,First,Individual,1461 cc,84 bhp @ 3750 rpm,200 Nm @ 1900 rpm,FWD,0.07678711210877974,0.41210668594783434,0.7878048204856996,-0.3657576199571435,-0.1462318144405981,1
BMW,5-Series 520d Luxury Line [2017-2019],1.2705806781969355,0.728749369167916,-0.39436954251756445,Diesel,Automatic,Delhi,Black,First,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,1.500758251699892,0.7624231741830706,-0.8170485617083364,-0.3657576199571435,0.8430051369047236,1
Maruti Suzuki,Swift ZXi,-0.4713691704493286,-0.5460943347487199,-0.04388333984346854,Petrol,Manual,Chennai,White,Second,Individual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,-0.9894714706768357,-0.555071444614666,-0.4381248464680779,-0.3657576199571435,-0.673824855158103,1
BMW,X1 sDrive20d xLine,0.445989033867343,0.09132751720959799,-0.4113842618085055,Diesel,Automatic,Bangalore,Brown,Second,Individual,1995 cc,184 bhp @ 4000 rpm,350 Nm @ 1750 rpm,RWD,0.3955181723393186,2.1027645204744094,-0.32667669492682544,-0.3657576199571435,0.7111068767253473,1
Honda,Jazz VX CVT Petrol,-0.3847870477947214,0.410038443188757,-0.5134725775541522,Petrol,Automatic,Chennai,Red,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,-0.7487034035962129,-0.5626870204458667,-0.33410657169624225,-0.3657576199571435,-0.8057231153374792,1
Land Rover,Discovery Sport HSE Luxury 7-Seater,1.1778141182098565,0.728749369167916,-0.054075156698742265,Diesel,Automatic,Karnal,Blue,First,Individual,2179 cc,188 bhp @ 3500 rpm,420 Nm @ 1750 rpm,AWD,0.7303004370418988,2.2931539162544294,1.0032712467987877,2.113192759065235,0.8430051369047236,1
Audi,Q3 35 TDI Premium + Sunroof,0.09553758502726621,-0.227383408769561,0.5393642227307017,Diesel,Automatic,Nashik,White,Second,Individual,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,AWD,0.23729915682919497,0.4806468684286414,0.14140554154643503,-0.3657576199571435,0.7770560068150355,1
BMW,5-Series 520d Luxury Line [2017-2019],1.2705806781969355,0.728749369167916,-0.37735482322662334,Diesel,Automatic,Delhi,Black,First,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,1.500758251699892,0.7624231741830706,-0.8170485617083364,-0.3657576199571435,0.8430051369047236,1
Toyota,Innova 2.4 VX 8 STR [2016-2020],0.11573966801751906,0.728749369167916,0.3043058757263503,Diesel,Manual,Navi Mumbai,Silver,First,Individual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,RWD,1.039859380431271,0.47303129259744064,1.5307924974273828,3.3526679485764244,0.18351383600784246,1
Ford,Ecosport Ambiente 1.5L Ti-VCT,-0.5125987526658082,-0.227383408769561,0.26922152454842974,Petrol,Manual,Delhi,White,First,Individual,1499 cc,110 bhp @ 6300 rpm,140 Nm @ 4400 rpm,FWD,-0.6478101183433804,-0.021981136430610667,0.8843932184881184,-0.3657576199571435,-0.014333554261221883,1
Hyundai,Verna Fluidic 1.6 CRDi SX,-0.5373365019956959,-0.864805260727879,0.15010147479255104,Diesel,Manual,Delhi,Silver,Second,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,FWD,0.20290371867482027,-0.5169935654586619,-0.8467680687860037,-0.3657576199571435,-0.6078757250684149,1
Hyundai,i20 Magna (O) 1.4 CRDI,-0.5538283348822878,-1.502227112686197,0.4903958606113732,Diesel,Manual,Chandigarh,White,First,Individual,1336 cc,89 bhp @ 4000 rpm,219.744 Nm @ 1500 rpm,FWD,-0.656982235184547,-0.44083780714665405,-0.6238717657034988,-0.3657576199571435,-0.4759774648890387,1
Toyota,Etios V,-0.5847505215446476,-1.820938038665356,-0.06768693213149515,Petrol,Manual,Mumbai,Silver,First,Individual,1496 cc,80 bhp @ 5600 rpm,132 Nm @ 3000 rpm,FWD,-0.03786434840580257,-0.555071444614666,-0.5867223818564146,-0.3657576199571435,-0.4759774648890387,1
Mahindra,Thar LX 4-STR Hard Top Petrol MT,-0.08999553494689208,1.366171221126234,-0.7686933669182688,Petrol,Manual,Agra,Red,Second,Individual,1997 cc,150 bhp @ 5000 rpm,300 Nm @ 1250 rpm,AWD,-0.6799125272874635,0.39687553428543276,1.8948564591288077,-1.6052328094683328,0.3154120961872187,1
Maruti Suzuki,Vitara Brezza VDi (O) [2016-2018],-0.30645084158341007,0.728749369167916,0.0820425976287866,Diesel,Manual,Mumbai,White,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,-0.656982235184547,0.16840825934940906,0.3791615981677737,-0.3657576199571435,-0.27813007461997435,1
Maruti Suzuki,Alto VXi [2014-2019],-0.5558898139931118,-0.5460943347487199,0.18413091337443324,Petrol,Manual,Mohali,Grey,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,-1.6888453798157879,-2.1162644900108276,-0.8467680687860037,-0.3657576199571435,-1.13546876578592,1
Hyundai,i10 Era 1.1 iRDE2 [2010-2017],-0.6053653126528874,-1.502227112686197,-0.07844023472336993,Petrol,Manual,Mumbai,White,First,Individual,1086 cc,68 bhp @ 5500 rpm,99.08 Nm @ 4500 rpm,FWD,-1.597124211404122,-1.3166290277347448,-0.2895273110797413,-0.3657576199571435,-1.13546876578592,1
Jaguar,XJ 3.0 V6 Portfolio,0.5902925716250217,-0.864805260727879,0.22666771160178603,Diesel,Automatic,Delhi,White,First,Individual,2993 cc,271 bhp @ 4000 rpm,600 Nm @ 2000 rpm,RWD,2.225355482152052,0.9985060249502951,-0.9805058506355068,-0.3657576199571435,2.0300894785191095,1
Mahindra,XUV500 W9 [2018-2020],-0.24872942648033863,0.410038443188757,0.09208128201044186,Diesel,Manual,Kolkata,Grey,First,Individual,2179 cc,153 bhp @ 3750 rpm,360 Nm @ 1750 rpm,FWD,0.6959049988875242,0.929965842469488,1.4564937297332146,2.113192759065235,1.1727507873531642,1
Hyundai,i10 Era,-0.6548408113126629,-2.458359890623674,0.09905731691972772,Petrol,Manual,Kanpur,Silver,Second,Individual,1086 cc,67@5500,99@2800,FWD,-1.6429847956099548,-1.3166290277347448,-0.2895273110797413,-0.3657576199571435,-1.13546876578592,1
Maruti Suzuki,Swift VXi,-0.5851628173668123,-1.183516186707038,-0.10511931457156559,Petrol,Manual,Kolkata,Silver,First,Individual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,-0.9894714706768357,-0.555071444614666,-0.4381248464680779,-0.3657576199571435,-0.673824855158103,1
Hyundai,i20 Magna 1.2,-0.5847505215446476,-0.864805260727879,-0.22422234960815335,Petrol,Manual,Kolkata,Silver,First,Individual,1197 cc,83 bhp @ 6000 rpm,113.796 Nm @ 4000 rpm,FWD,-0.656982235184547,-0.44083780714665405,-0.6238717657034988,-0.3657576199571435,-0.4759774648890387,1
Skoda,Superb Sportline AT,0.662444340503861,1.366171221126234,-0.6820544162887967,Petrol,Automatic,Mumbai,White,First,Individual,1984 cc,188 bhp @ 4200 rpm,320 Nm @ 1450 rpm,FWD,1.3471252946103518,0.7319608708582674,-0.8913473294025047,-0.3657576199571435,0.9089542669944117,1
Audi,A4 35 TDI Premium,0.09553758502726621,-0.227383408769561,0.06599771733742914,Diesel,Automatic,Ludhiana,White,First,Individual,1968 cc,177 bhp @ 4200 rpm,380 Nm @ 1750 rpm,FWD,0.9618963872813552,0.4425689892726375,-1.2034021537180117,-0.3657576199571435,0.7111068767253473,1
Maruti Suzuki,Swift DZire VDI,-0.5022913571116883,-0.5460943347487199,0.6265136149389021,Diesel,Manual,Ludhiana,White,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,-0.656982235184547,-0.555071444614666,-0.2523779272326571,-0.3657576199571435,-0.673824855158103,1
Hyundai,i20 Active 1.2 SX,-0.46312325400603266,-0.5460943347487199,-0.1391487531534478,Petrol,Manual,Thane,White,First,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.656982235184547,-0.06005901558661461,-0.2523779272326571,-0.3657576199571435,-0.4759774648890387,1
Maruti Suzuki,Celerio X Zxi AMT [2017-2019],-0.5084762067399824,0.410038443188757,-0.1561634724443889,Petrol,Automatic,Delhi,Grey,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,-1.299030414066208,-1.0120059944867132,-0.1780791595384888,-0.3657576199571435,-1.13546876578592,1
Mahindra,Thar LX 4-STR Convertible Diesel MT,-0.007536370513932841,1.366171221126234,-0.6155608932997988,Diesel,Manual,Karnal,Silver,First,Individual,2184 cc,130 bhp @ 3750 rpm,300 Nm @ 1600 rpm,AWD,-0.6799125272874635,0.39687553428543276,1.9765851035923927,-1.6052328094683328,0.3154120961872187,1
Maruti Suzuki,Wagon R VXi 1.2,-0.4697199871606694,0.728749369167916,-0.03944249810853291,Petrol,Manual,Bangalore,Grey,First,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,-1.4366121666837068,-1.1262396319547252,0.6392072850973628,-0.3657576199571435,-1.3333161560549842,1
Ford,Endeavour Titanium 2.0 4x2 AT,0.8582848560321392,1.047460295147075,-0.5645167354269756,Diesel,Automatic,Karnal,Black,First,Individual,1996 cc,168 bhp @ 3500 rpm,420 Nm @ 2000 rpm,RWD,1.4250882877602677,0.7700387500142715,1.8428473217428898,2.113192759065235,1.8322420882500454,1
Toyota,Fortuner 2.8 4x2 AT [2016-2020],0.6480139867280932,0.410038443188757,-0.037060437407801156,Diesel,Automatic,Mumbai,White,First,Individual,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,RWD,1.17744113304877,0.6634206883774604,1.827987568204056,2.113192759065235,1.8322420882500454,1
Mercedes-Benz,C-Class C 220d Progressive [2018-2019],1.0438179760062976,0.410038443188757,-0.4964578582632111,Diesel,Automatic,Hyderabad,White,First,Individual,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,0.9275009491269804,0.3207197759734248,-1.0919540021767593,-0.3657576199571435,0.9089542669944117,1
Maruti Suzuki,Baleno Delta 1.2,-0.4878610033359204,0.09132751720959799,-0.3108613002376255,Petrol,Manual,Mumbai,Grey,First,Corporate,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.656982235184547,-0.17429265305462646,-0.6610211495505829,-0.3657576199571435,-1.0035705056065436,1
Renault,Duster 110 PS RXL 4X2 AMT [2016-2017],-0.3889100060163693,0.09132751720959799,0.2351750712472566,Diesel,Automatic,Mumbai,White,First,Individual,1461 cc,108 bhp @ 3900 rpm,248 Nm @ 2250 rpm,FWD,0.07678711210877974,0.41210668594783434,0.7878048204856996,-0.3657576199571435,-0.1462318144405981,1
Maruti Suzuki,Celerio VXi AMT,-0.5661972095472317,-0.864805260727879,-0.5815314547179167,Petrol,Automatic,Mumbai,Silver,Second,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,-1.5627287732497472,-1.2785511485787409,-0.21522854338557296,-0.3657576199571435,-1.13546876578592,1
Skoda,Octavia RS,0.6933665271662207,0.728749369167916,-0.38416071094299975,Petrol,Automatic,Hyderabad,Red,First,Corporate,1984 cc,227 bhp @ 5500 rpm,350 Nm @ 1250 rpm,FWD,0.9343800367578554,0.35118207929822803,-0.6907406566282502,-0.3657576199571435,-0.1462318144405981,1
BMW,5-Series 520d Luxury Line [2017-2019],1.1468919315474966,0.410038443188757,-0.06258251634421282,Diesel,Automatic,Hyderabad,Black,First,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,1.500758251699892,0.7624231741830706,-0.8170485617083364,-0.3657576199571435,0.8430051369047236,1
Honda,Jazz V Petrol,-0.4919839615575684,-0.227383408769561,-0.5849343985761049,Petrol,Manual,Mumbai,Grey,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,-0.7487034035962129,-0.5626870204458667,-0.33410657169624225,-0.3657576199571435,-0.8057231153374792,1
Hyundai,Elite i20 Asta 1.2 [2016-2017],-0.4404469837869689,-0.227383408769561,0.7966608078483132,Petrol,Manual,Hyderabad,Grey,First,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.6799125272874635,-0.25806398719783513,-0.6238717657034988,-0.3657576199571435,-0.4759774648890387,1
Hyundai,Creta 1.6 SX Plus AT Petrol,-0.26563355518909526,0.09132751720959799,-0.053224420734195206,Petrol,Automatic,Delhi,White,First,Individual,1591 cc,122 bhp @ 6400 rpm,154 Nm @ 4850 rpm,FWD,-0.026399202354344342,0.09225250103740118,0.30486283047360535,-0.3657576199571435,0.513259486456283,1
Hyundai,Creta 1.6 SX,0.01307842059430697,1.366171221126234,-0.6666050511726221,Diesel,Manual,Chennai,Black,First,Individual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,FWD,-0.026399202354344342,0.09225250103740118,0.30486283047360535,-0.3657576199571435,0.513259486456283,1
Nissan,Terrano XL D Plus,-0.46518473311685665,-0.864805260727879,0.030998439755963277,Diesel,Manual,Lucknow,Grey,Second,Individual,1461 cc,84 bhp @ 3750 rpm,200 Nm @ 1900 rpm,FWD,0.11347557947344607,0.41210668594783434,0.6094877780196956,-0.3657576199571435,-0.1462318144405981,1
Ford,Mustang GT Fastback 5.0L v8,2.5858043509026354,0.410038443188757,-0.5134725775541522,Petrol,Automatic,Chennai,Yellow,First,Individual,4951 cc,396 bhp @ 6500 rpm,515 Nm @ 4250 rpm,RWD,1.1522178117355617,2.376925250397638,-1.4708777174170178,-1.6052328094683328,0.5726137035370022,1
Hyundai,Creta SX (O) 1.5 Diesel [2020-2022],0.002771025040187064,1.047460295147075,-0.3092959460628589,Diesel,Manual,Dehradun,White,First,Individual,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,FWD,0.04239167395440504,0.16840825934940906,0.3420122143206895,-0.3657576199571435,-0.1462318144405981,1
Maruti Suzuki,Celerio ZXi AMT [2019-2020],-0.4486929002302648,0.728749369167916,-0.5520279314674248,Petrol,Automatic,Udupi,Silver,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,-1.344890998272041,-1.2785511485787409,-0.21522854338557296,-0.3657576199571435,-1.13546876578592,1
Mercedes-Benz,CLS 300d [2018-2019],2.167324091405367,1.047460295147075,-0.6461873880234928,Diesel,Automatic,Delhi,White,First,Individual,1950 cc,241 bhp @ 4200 rpm,500 Nm @ 1600 rpm,RWD,1.6199957706350576,0.929965842469488,-1.143963139562677,-0.3657576199571435,0.9089542669944117,1
Toyota,Fortuner 3.0 4x2 MT,-0.14153251271749162,-1.183516186707038,0.5074105799023143,Diesel,Manual,Jalandhar,White,First,Individual,2982 cc,169 bhp @ 3600 rpm,343 Nm @ 1400 rpm,RWD,0.9710685041225218,0.5491870509094485,1.9394357197453087,2.113192759065235,1.8322420882500454,1
Honda,Amaze 1.5 S i-DTEC,-0.5332135437740481,-0.864805260727879,0.37129282557478543,Diesel,Manual,Amritsar,Brown,First,Individual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD,-0.6684473812360052,-0.6693050820826778,-0.6238717657034988,-0.3657576199571435,-1.13546876578592,1
Toyota,Innova 2.8 GX AT 8 STR [2016-2020],0.19696235727980607,0.728749369167916,-0.1766832239092639,Diesel,Automatic,Bangalore,White,First,Individual,2755 cc,172 bhp @ 3400 rpm,360 Nm @ 1200 rpm,RWD,1.039859380431271,0.47303129259744064,1.5307924974273828,3.3526679485764244,0.18351383600784246,1
Mercedes-Benz,V-Class Elite LWB,1.88902441144413,1.047460295147075,-0.22422234960815335,Diesel,Automatic,Delhi,Silver,First,Corporate,1950 cc,161 bhp @ 4200 rpm,380 Nm @ 1200 rpm,RWD,1.9685362105993878,1.2193577240551179,2.318359434985567,0.8737175695540458,0.3154120961872187,1
Honda,City 1.5 S MT,-0.6053653126528874,-2.458359890623674,0.324604435840443,Petrol,Manual,Navi Mumbai,Black,First,Individual,1497 cc,118@6600,146@4600,FWD,0.31755517918940257,-0.555071444614666,-0.8096186849389196,-0.3657576199571435,-0.673824855158103,1
Audi,A3 35 TDI Premium Plus + Sunroof,0.5078334071920624,0.410038443188757,-0.6104564775125165,Diesel,Automatic,Bangalore,Red,First,Individual,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,FWD,0.40010423075990187,0.2141017143366138,-1.285130798181597,-0.3657576199571435,-0.1462318144405981,1
Mahindra,Scorpio S6 Plus Intelli-Hybrid,-0.30232788336176214,0.09132751720959799,0.2521897905381977,Diesel,Manual,Delhi,White,First,Individual,2179 cc,120 bhp @ 4000 rpm,280 Nm @ 1800 rpm,RWD,0.40010423075990187,0.39687553428543276,3.016767851310749,3.3526679485764244,0.513259486456283,1
