Max Power,Location,Price,Drivetrain,Year,Seating Capacity,Owner,Fuel Tank Capacity,Transmission,Model,Height,Max Torque,Fuel Type,Color,Kilometer,Engine,Width,Length,Seller Type,Audi,BMW,Chevrolet,Datsun,Ferrari,Fiat,Ford,Honda,Hyundai,Isuzu,Jaguar,Jeep,Kia,Land Rover,Lexus,MG,MINI,Mahindra,Maruti Suzuki,Maserati,Mercedes-Benz,Mitsubishi,Nissan,Porsche,Renault,Rolls-Royce,Skoda,Ssangyong,Tata,Toyota,Volkswagen,Volvo,Make,CNG,CNG + CNG,Diesel,Hybrid,LPG,Petrol,Petrol + CNG,Automatic,Manual,First,Second,Third,UnRegistered Car,2.0,4.0,5.0,6.0,7.0,8.0
81 bhp @ 6000 rpm,Delhi,0.010757918228376871,FWD,0.7941176470588235,0.5,First,0.3111111111111111,Manual,Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],0.39258312020460356,114 Nm @ 4000 rpm,Petrol,Silver,0.024,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Delhi,0.012760722153872564,FWD,0.8529411764705882,0.5,First,0.3111111111111111,Manual,Grand i10 Asta 1.2 Kappa VTVT,0.39258312020460356,114 Nm @ 4000 rpm,Petrol,Silver,0.0235,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Delhi,0.012760722153872564,FWD,0.8529411764705882,0.5,First,0.3111111111111111,Manual,Grand i10 Asta 1.2 Kappa VTVT (O) [2013-2017],0.39258312020460356,114 Nm @ 4000 rpm,Petrol,Orange,0.015,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Ernakulam,0.009041229149380561,FWD,0.7647058823529411,0.5,First,0.3111111111111111,Manual,Grand i10 Sports Edition 1.2L Kappa VTVT,0.39258312020460356,114 Nm @ 4000 rpm,Petrol,White,0.038,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Gurgaon,0.009327343995879946,FWD,0.7941176470588235,0.5,First,0.3111111111111111,Manual,Grand i10 Sportz 1.2 Kappa VTVT [2013-2016],0.39258312020460356,114 Nm @ 4000 rpm,Petrol,Grey,0.04375,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Hyderabad,0.012331549884123487,FWD,0.9117647058823529,0.5,First,0.3111111111111111,Manual,Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],0.39258312020460356,114 Nm @ 4000 rpm,Petrol,Grey,0.0051325,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Hyderabad,0.014305742324969242,FWD,0.8823529411764706,0.5,Second,0.3111111111111111,Automatic,Grand i10 Magna AT 1.2 Kappa VTVT,0.39258312020460356,114 Nm @ 4000 rpm,Petrol,White,0.0265,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Hyderabad,0.014334353809619182,FWD,0.8823529411764706,0.5,First,0.3111111111111111,Manual,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],0.39258312020460356,114 Nm @ 4000 rpm,Petrol,Grey,0.028,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Hyderabad,0.015621870618866412,FWD,0.9117647058823529,0.5,First,0.3111111111111111,Manual,Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],0.39258312020460356,114 Nm @ 4000 rpm,Petrol,Silver,0.0125,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Kanpur,0.011759291579640067,FWD,0.8235294117647058,0.5,First,0.3111111111111111,Manual,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],0.39258312020460356,114 Nm @ 4000 rpm,Petrol,White,0.0306115,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Kharar,0.01419129638636949,FWD,0.9117647058823529,0.5,First,0.3111111111111111,Manual,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],0.39258312020460356,114 Nm @ 4000 rpm,Petrol,White,0.014,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Kolkata,0.01001401962747847,FWD,0.8823529411764706,0.5,First,0.3111111111111111,Manual,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],0.39258312020460356,114 Nm @ 4000 rpm,Petrol,Silver,0.019,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Kolkata,0.010042631112128409,FWD,0.8529411764705882,0.5,First,0.3111111111111111,Manual,Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],0.39258312020460356,114 Nm @ 4000 rpm,Petrol,Blue,0.0175,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Kolkata,0.010757918228376871,FWD,0.7941176470588235,0.5,First,0.3111111111111111,Manual,Xcent S 1.2 (O),0.39258312020460356,114 Nm @ 4000 rpm,Petrol,Black,0.005814,1197 cc,0.2483221476510067,0.362753036437247,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Mangalore,0.017166890789963092,FWD,0.9411764705882353,0.5,First,0.3111111111111111,Manual,Grand i10 Sports Edition 1.2L Kappa VTVT,0.39258312020460356,114 Nm @ 4000 rpm,Petrol,Silver,0.026118,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Mumbai,0.01133014792137564,FWD,0.8235294117647058,0.5,First,0.3111111111111111,Manual,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],0.39258312020460356,114 Nm @ 4000 rpm,Petrol,Grey,0.011201,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Mumbai,0.012188492460873794,FWD,0.8235294117647058,0.5,First,0.3111111111111111,Manual,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],0.39258312020460356,114 Nm @ 4000 rpm,Petrol,Maroon,0.008315,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Mumbai,0.01247457869588853,FWD,0.8823529411764706,0.5,First,0.3111111111111111,Manual,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],0.39258312020460356,114 Nm @ 4000 rpm,Petrol,White,0.0276105,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Mumbai,0.012760722153872564,FWD,0.8823529411764706,0.5,First,0.3111111111111111,Manual,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],0.39258312020460356,114 Nm @ 4000 rpm,Petrol,White,0.0225,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Mysore,0.014334353809619182,FWD,0.7941176470588235,0.5,Second,0.3111111111111111,Manual,Grand i10 Magna 1.2 Kappa VTVT [2016-2017],0.39258312020460356,114 Nm @ 4000 rpm,Petrol,Silver,0.029039,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Pune,0.009756516265629024,FWD,0.7647058823529411,0.5,First,0.3111111111111111,Manual,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],0.39258312020460356,114 Nm @ 4000 rpm,Petrol,Orange,0.023,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Pune,0.011473205344625332,FWD,0.8235294117647058,0.5,First,0.3111111111111111,Manual,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],0.39258312020460356,114 Nm @ 4000 rpm,Petrol,Maroon,0.02665,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Pune,0.017195502274613028,FWD,0.8529411764705882,0.5,First,0.3111111111111111,Automatic,Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017],0.39258312020460356,114 Nm @ 4000 rpm,Petrol,Silver,0.024711,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Raipur,0.009470401419129639,FWD,0.7941176470588235,0.5,First,0.3111111111111111,Manual,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],0.39258312020460356,114 Nm @ 4000 rpm,Petrol,Grey,0.02783,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Udupi,0.012617664730622872,FWD,0.7941176470588235,0.5,First,0.3111111111111111,Manual,Xcent S 1.2 (O),0.39258312020460356,114 Nm @ 4000 rpm,Petrol,White,0.0115515,1197 cc,0.2483221476510067,0.362753036437247,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
81 bhp @ 6000 rpm,Udupi,0.017166890789963092,FWD,0.9411764705882353,0.5,First,0.3111111111111111,Manual,Grand i10 Sports Edition 1.2L Kappa VTVT,0.39258312020460356,114 Nm @ 4000 rpm,Petrol,Silver,0.026118,1197 cc,0.2483221476510067,0.26963562753036435,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Ahmedabad,0.01547881319561672,FWD,0.9411764705882353,0.5,First,0.24444444444444444,Manual,Grand i10 NIOS Magna 1.2 Kappa VTVT,0.39258312020460356,114 Nm @ 4000 rpm,Petrol,White,0.037,1197 cc,0.2751677852348993,0.28582995951417006,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Bangalore,0.015164086864467397,FWD,0.9117647058823529,0.5,First,0.18888888888888888,Manual,Wagon R VXi 1.2,0.5907928388746803,113 Nm @ 4200 rpm,Petrol,Grey,0.02543,1197 cc,0.19463087248322147,0.2251012145748988,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Bangalore,0.018597465022460017,FWD,0.9411764705882353,0.5,First,0.18888888888888888,Automatic,Wagon R ZXi 1.2 AMT,0.5907928388746803,113 Nm @ 4200 rpm,Petrol,White,0.0153885,1197 cc,0.19463087248322147,0.2251012145748988,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Bangalore,0.019055248776859032,FWD,0.9411764705882353,0.5,First,0.24444444444444444,Automatic,Grand i10 NIOS Magna AMT 1.2 Kappa VTVT,0.39258312020460356,114 Nm @ 4000 rpm,Petrol,Silver,0.0085,1197 cc,0.2751677852348993,0.28582995951417006,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Bangalore,0.020886383794455093,FWD,0.8235294117647058,0.5,First,0.3333333333333333,Manual,Elite i20 Asta 1.2 (O) [2016],0.3734015345268542,115 Nm @ 4000 rpm,Petrol,Blue,0.0049445,1197 cc,0.3476510067114094,0.35870445344129553,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Bangalore,0.022631684358101343,FWD,0.9411764705882353,0.5,First,0.24444444444444444,Manual,Swift ZXi Plus [2018-2019],0.4053708439897698,113 Nm @ 4200 rpm,Petrol,White,0.0055,1197 cc,0.348993288590604,0.3,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Bangalore,0.023203914051100113,FWD,0.9705882352941176,0.5,First,0.24444444444444444,Manual,Glanza G,0.3797953964194373,113 Nm @ 4200 rpm,Petrol,Blue,0.005515,1197 cc,0.3624161073825503,0.362753036437247,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Bangalore,0.02420528740236331,FWD,0.8823529411764706,0.5,First,0.24444444444444444,Automatic,Baleno Alpha Automatic,0.3797953964194373,113 Nm @ 4200 rpm,Petrol,Grey,0.0106825,1197 cc,0.3624161073825503,0.362753036437247,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Chennai,0.016480215158364567,FWD,0.8529411764705882,0.5,First,0.24444444444444444,Automatic,DZire VXi AMT,0.38618925831202044,113 Nm @ 4200 rpm,Petrol,Silver,0.029,1197 cc,0.348993288590604,0.362753036437247,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Chennai,0.018626076507109953,FWD,0.9117647058823529,0.5,Second,0.24444444444444444,Manual,Swift LXi Special Edition,0.4053708439897698,113 Nm @ 4200 rpm,Petrol,Silver,0.0055,1197 cc,0.348993288590604,0.3,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Chennai,0.02077193785585534,FWD,0.8823529411764706,0.5,First,0.24444444444444444,Automatic,Baleno Alpha Automatic,0.3797953964194373,113 Nm @ 4200 rpm,Petrol,Red,0.02,1197 cc,0.3624161073825503,0.362753036437247,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Delhi,0.01419129638636949,FWD,0.8529411764705882,0.5,First,0.18888888888888888,Automatic,Ignis Zeta 1.2 AMT,0.4884910485933504,113 Nm @ 4200 rpm,Petrol,Blue,0.011,1197 cc,0.28859060402684567,0.24331983805668017,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Delhi,0.014620468656118567,FWD,0.8529411764705882,0.5,First,0.18888888888888888,Automatic,Ignis Delta 1.2 AMT,0.4884910485933504,113 Nm @ 4200 rpm,Petrol,Silver,0.018,1197 cc,0.28859060402684567,0.24331983805668017,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Delhi,0.015335755772367027,FWD,0.8529411764705882,0.5,First,0.3333333333333333,Manual,Elite i20 Magna 1.2 [2016-2017],0.3734015345268542,115 Nm @ 4000 rpm,Petrol,Grey,0.0235,1197 cc,0.3476510067114094,0.35870445344129553,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Delhi,0.015621870618866412,FWD,0.9117647058823529,0.5,First,0.2777777777777778,Manual,Elite i20 Magna Executive 1.2,0.3734015345268542,115 Nm @ 4000 rpm,Petrol,White,0.024,1197 cc,0.3476510067114094,0.35870445344129553,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Delhi,0.016480215158364567,FWD,0.8823529411764706,0.5,First,0.2777777777777778,Manual,Elite i20 Sportz 1.2,0.3734015345268542,115 Nm @ 4000 rpm,Petrol,Red,0.0115,1197 cc,0.3476510067114094,0.35870445344129553,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Delhi,0.021201110125604418,FWD,0.9117647058823529,0.5,First,0.24444444444444444,Automatic,Glanza G CVT,0.3797953964194373,113 Nm @ 4200 rpm,Petrol,Red,0.0125,1197 cc,0.3624161073825503,0.362753036437247,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Gurgaon,0.014305742324969242,FWD,0.7941176470588235,0.5,First,0.3333333333333333,Manual,Elite i20 Asta 1.2,0.3734015345268542,115 Nm @ 4000 rpm,Petrol,Silver,0.03095,1197 cc,0.3476510067114094,0.35870445344129553,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Hyderabad,0.015049640925867643,FWD,0.7941176470588235,0.5,First,0.3333333333333333,Manual,Elite i20 Magna 1.2,0.3734015345268542,115 Nm @ 4000 rpm,Petrol,White,0.0335,1197 cc,0.3476510067114094,0.35870445344129553,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Hyderabad,0.017195502274613028,FWD,0.8235294117647058,0.5,First,0.3333333333333333,Manual,Elite i20 Asta 1.2 [2016-2017],0.3734015345268542,115 Nm @ 4000 rpm,Petrol,Grey,0.05,1197 cc,0.3476510067114094,0.35870445344129553,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Hyderabad,0.017910789390861492,FWD,0.8529411764705882,0.5,First,0.3333333333333333,Manual,Elite i20 Asta 1.2,0.3734015345268542,115 Nm @ 4000 rpm,Petrol,White,0.0242955,1197 cc,0.3476510067114094,0.35870445344129553,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Hyderabad,0.019341363623358417,FWD,0.8529411764705882,0.5,Second,0.3333333333333333,Manual,Elite i20 Asta 1.2 (O) [2016],0.3734015345268542,115 Nm @ 4000 rpm,Petrol,Red,0.0182985,1197 cc,0.3476510067114094,0.35870445344129553,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Hyderabad,0.020199708162856572,FWD,1.0,0.5,First,0.24444444444444444,Manual,Grand i10 NIOS Sportz 1.2 Kappa VTVT,0.39258312020460356,114 Nm @ 4000 rpm,Petrol,White,0.001136,1197 cc,0.2751677852348993,0.28582995951417006,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Hyderabad,0.022202512088352264,FWD,0.9705882352941176,0.5,First,0.24444444444444444,Automatic,Grand i10 NIOS Sportz AMT 1.2 Kappa VTVT,0.39258312020460356,114 Nm @ 4000 rpm,Petrol,Blue,0.0033,1197 cc,0.2751677852348993,0.28582995951417006,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Jaipur,0.019627478469857802,FWD,0.9117647058823529,0.5,First,0.24444444444444444,Manual,Glanza V,0.3797953964194373,113 Nm @ 4200 rpm,Petrol,Silver,0.0275,1197 cc,0.3624161073825503,0.362753036437247,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
82 bhp @ 6000 rpm,Kanpur,0.016480215158364567,FWD,0.9117647058823529,0.5,First,0.3333333333333333,Manual,Elite i20 Magna 1.2 [2016-2017],0.3734015345268542,115 Nm @ 4000 rpm,Petrol,White,0.0155,1197 cc,0.3476510067114094,0.35870445344129553,Individual,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
